transaction_id,client_id,account_id,card_id,transaction_time,amount,currency,transaction_type,merchant_name,merchant_category,city,status
24364,800,2846,1118,2026-01-26 03:06:04,414669.84,EUR,deposit,Technodom,marketplace,Актобе,success
24365,1648,2729,2071,2025-10-02 19:50:58,186359.01,KZT,cash_withdrawal,Burger King,supermarket,Караганда,success
24366,192,1450,1580,2026-03-20 08:12:41,297940.77,USD,transfer,Kaspi Store,transport,Караганда,declined
24367,596,1621,526,2025-07-04 10:29:11,27533.89,EUR,transfer,KFC,electronics,Астана,success
24368,357,1653,1753,2025-07-29 09:41:10,91488.9,USD,deposit,Coffee Boom,marketplace,Шымкент,declined
24369,1400,2210,977,2025-06-09 03:43:07,111897.78,USD,deposit,Ramstore,electronics,Усть-Каменогорск,success
24370,513,1651,936,2025-09-03 14:30:22,435599.57,KZT,cash_withdrawal,Kaspi Store,supermarket,Шымкент,declined
24371,662,2100,813,2026-03-15 06:00:33,312270.41,KZT,purchase,Ramstore,food_delivery,Усть-Каменогорск,success
24372,820,1057,1346,2025-07-27 15:29:32,436300.18,EUR,purchase,Coffee Boom,travel,Актобе,success
24373,286,1379,1322,2026-03-10 17:23:22,496450.05,EUR,purchase,Zara,electronics,Караганда,success
24374,1603,1612,520,2025-11-12 19:06:27,357367.92,KZT,deposit,Coffee Boom,clothing,Шымкент,success
24375,666,868,545,2025-04-28 07:53:49,220749.51,EUR,transfer,KFC,transport,Астана,success
24376,39,349,1444,2025-06-23 14:01:20,371137.98,USD,transfer,Yandex Go,supermarket,Актобе,declined
24377,944,260,652,2025-12-18 02:11:40,341449.64,EUR,transfer,Air Astana,transport,Шымкент,success
24378,749,1855,1995,2026-03-10 04:49:14,102424.86,KZT,deposit,KFC,transport,Караганда,success
24379,943,1309,1827,2025-09-29 01:15:07,10342.24,USD,cash_withdrawal,Zara,supermarket,Актобе,success
24380,1730,1024,739,2026-01-29 23:24:07,385196.9,EUR,transfer,Coffee Boom,electronics,Тараз,success
24381,386,2230,1397,2025-08-03 09:58:50,381289.47,USD,cash_withdrawal,H&M,electronics,Тараз,success
24382,728,54,1501,2026-03-08 18:20:24,395764.81,EUR,purchase,Burger King,restaurant,Усть-Каменогорск,success
24383,1492,399,1535,2025-06-26 05:30:47,34868.8,EUR,deposit,KFC,food_delivery,Усть-Каменогорск,success
24384,669,2377,536,2025-08-17 02:53:47,107276.81,USD,deposit,Burger King,clothing,Караганда,declined
24385,419,1671,262,2025-09-06 13:36:03,36235.2,USD,purchase,Green Bazaar,clothing,Шымкент,declined
24386,1066,2504,549,2025-06-15 06:37:41,424154.4,KZT,deposit,Zara,travel,Алматы,success
24387,1985,2347,1446,2025-07-17 12:36:38,441190.3,KZT,purchase,Air Astana,restaurant,Астана,success
24388,1290,2892,1900,2025-06-11 14:03:29,478715.71,USD,transfer,H&M,clothing,Усть-Каменогорск,success
24389,652,1286,1437,2026-01-26 11:38:54,343610.09,KZT,purchase,Glovo,marketplace,Тараз,success
24390,733,93,2254,2026-02-06 01:21:43,444639.6,USD,transfer,Air Astana,marketplace,Усть-Каменогорск,success
24391,1006,1113,1643,2026-04-02 06:28:19,263059.04,USD,purchase,H&M,transport,Павлодар,success
24392,478,377,1554,2026-01-05 08:41:32,97989.63,USD,transfer,Ramstore,food_delivery,Актобе,success
24393,476,1682,1529,2026-03-01 08:29:57,476867.59,KZT,purchase,Glovo,transport,Шымкент,success
24394,1861,845,284,2026-03-04 00:21:41,207508.64,USD,transfer,Green Bazaar,electronics,Тараз,declined
24395,616,2594,530,2025-11-09 04:53:23,314881.26,KZT,purchase,Air Astana,transport,Павлодар,success
24396,588,929,2404,2025-05-14 20:55:01,461191.46,USD,deposit,Ramstore,supermarket,Караганда,success
24397,1808,1572,2496,2026-03-10 22:07:47,2589.78,EUR,deposit,KFC,food_delivery,Тараз,success
24398,594,388,432,2026-04-17 17:01:36,53511.42,EUR,transfer,H&M,marketplace,Актобе,declined
24399,1453,662,1946,2025-06-17 03:42:41,214142.78,KZT,deposit,Burger King,clothing,Караганда,success
24400,1039,1921,566,2025-06-05 01:57:12,269938.35,USD,deposit,KFC,restaurant,Шымкент,declined
24401,729,1249,2085,2025-10-15 23:02:57,233902.78,USD,transfer,Small,clothing,Актобе,success
24402,356,1494,2187,2025-09-18 09:22:35,208011.94,KZT,deposit,Technodom,electronics,Тараз,success
24403,780,2077,2443,2025-09-28 05:28:42,87417.35,KZT,deposit,Green Bazaar,transport,Астана,declined
24404,1508,747,33,2026-02-07 09:50:46,230781.31,EUR,transfer,H&M,travel,Караганда,declined
24405,297,1466,857,2026-02-17 21:36:19,328948.88,USD,transfer,Kaspi Store,travel,Алматы,success
24406,1865,2292,98,2025-07-23 05:18:06,105857.99,USD,purchase,Magnum,marketplace,Павлодар,success
24407,202,572,1383,2025-12-28 04:08:48,110462.19,EUR,transfer,KFC,food_delivery,Астана,success
24408,1447,2990,1424,2026-02-19 01:53:34,321084.14,USD,deposit,H&M,clothing,Актобе,success
24409,60,1543,2451,2025-08-01 02:49:15,462232.43,EUR,cash_withdrawal,Glovo,supermarket,Астана,declined
24410,332,584,1278,2025-12-05 14:21:28,402098.34,KZT,transfer,Sulpak,travel,Павлодар,success
24411,513,1031,2215,2026-02-20 13:37:01,34014.86,KZT,cash_withdrawal,Yandex Go,transport,Павлодар,success
24412,1525,2575,2418,2025-11-13 05:48:20,315299.58,KZT,cash_withdrawal,Glovo,restaurant,Алматы,declined
24413,1181,2782,591,2025-11-08 18:50:53,296703.09,EUR,cash_withdrawal,Zara,transport,Шымкент,success
24414,452,2518,797,2025-07-31 00:48:27,7148.97,EUR,cash_withdrawal,H&M,food_delivery,Шымкент,success
24415,254,2684,1932,2025-08-12 04:49:40,380280.48,USD,transfer,Kaspi Store,food_delivery,Тараз,declined
24416,539,317,1234,2025-07-02 11:44:32,325265.39,EUR,deposit,H&M,supermarket,Караганда,success
24417,988,2463,2203,2025-08-14 16:45:16,147107.89,EUR,cash_withdrawal,Sulpak,clothing,Караганда,success
24418,2000,275,1666,2025-05-03 04:12:03,37139.92,USD,deposit,Technodom,food_delivery,Павлодар,declined
24419,1264,360,2259,2026-02-23 09:38:21,204301.25,EUR,deposit,Kaspi Store,electronics,Тараз,success
24420,722,135,489,2025-12-05 09:23:13,458434.96,EUR,deposit,Glovo,clothing,Тараз,success
24421,1973,1053,2013,2025-10-15 01:56:55,388717.47,USD,deposit,KFC,travel,Алматы,success
24422,34,2082,2314,2025-05-25 17:09:30,488375.3,EUR,cash_withdrawal,Burger King,transport,Шымкент,success
24423,1965,2131,853,2025-05-26 12:51:54,103259.59,EUR,transfer,Sulpak,transport,Шымкент,success
24424,817,2952,2095,2025-07-26 14:57:14,299763.72,KZT,transfer,Air Astana,restaurant,Усть-Каменогорск,success
24425,1319,2370,1319,2026-04-04 01:17:54,433975.76,KZT,cash_withdrawal,Small,travel,Усть-Каменогорск,success
24426,1528,2282,1731,2026-03-03 09:00:19,181502.89,EUR,transfer,Technodom,travel,Алматы,declined
24427,517,1458,932,2025-11-30 19:50:58,379964.46,USD,deposit,Air Astana,clothing,Актобе,success
24428,740,716,1355,2026-03-04 23:14:39,463599.35,KZT,cash_withdrawal,Kaspi Store,food_delivery,Тараз,success
24429,897,1655,2207,2026-04-17 02:30:50,211174.4,KZT,purchase,Green Bazaar,marketplace,Караганда,success
24430,1736,618,794,2026-01-01 16:09:15,340180.58,KZT,cash_withdrawal,Ramstore,restaurant,Алматы,success
24431,1135,706,467,2025-06-06 16:51:21,91019.65,USD,cash_withdrawal,Technodom,travel,Астана,success
24432,1612,173,2422,2026-01-11 04:26:14,310052.14,KZT,transfer,Burger King,electronics,Тараз,declined
24433,24,384,1081,2025-10-18 21:10:59,430543.69,EUR,deposit,Magnum,travel,Алматы,declined
24434,392,1545,1451,2025-12-20 21:04:44,365421.59,USD,cash_withdrawal,H&M,transport,Павлодар,success
24435,560,755,1188,2025-10-03 15:55:56,437542.07,USD,purchase,KFC,restaurant,Актобе,success
24436,432,2586,2429,2025-12-17 13:12:19,447911.04,USD,cash_withdrawal,Glovo,travel,Алматы,success
24437,109,2571,2147,2026-04-02 15:19:07,172634.66,EUR,cash_withdrawal,Air Astana,supermarket,Алматы,success
24438,1175,784,223,2025-07-03 18:06:09,165521.91,USD,deposit,Kaspi Store,clothing,Алматы,declined
24439,367,1073,1941,2025-04-30 03:31:22,363809.13,KZT,cash_withdrawal,Air Astana,electronics,Актобе,success
24440,1649,2164,316,2025-10-06 12:22:55,30369.85,EUR,purchase,Coffee Boom,marketplace,Павлодар,success
24441,1992,1499,814,2025-10-17 07:36:13,429413.32,EUR,purchase,Small,travel,Астана,success
24442,1162,1522,1675,2025-12-18 13:55:34,475475.81,USD,transfer,H&M,transport,Астана,success
24443,1335,236,2302,2026-03-10 10:50:07,317662.08,EUR,deposit,Coffee Boom,transport,Караганда,success
24444,1029,2458,1735,2025-09-06 13:25:46,80596.1,USD,cash_withdrawal,Zara,travel,Павлодар,declined
24445,1574,863,106,2025-12-23 08:10:33,374088.7,KZT,purchase,Burger King,supermarket,Караганда,success
24446,1783,1317,122,2026-01-01 20:38:58,115263.63,KZT,deposit,Green Bazaar,clothing,Алматы,success
24447,369,1744,722,2026-03-12 16:46:04,164735.86,KZT,deposit,Technodom,transport,Караганда,success
24448,1637,1736,749,2026-01-29 09:05:11,91448.21,KZT,purchase,Zara,supermarket,Тараз,success
24449,259,1767,688,2026-02-14 00:57:35,141908.76,USD,purchase,KFC,supermarket,Астана,declined
24450,54,1279,628,2025-09-26 05:29:15,31097.26,USD,purchase,Sulpak,travel,Павлодар,success
24451,1388,2300,1960,2025-05-18 08:50:20,464787.67,KZT,cash_withdrawal,KFC,food_delivery,Астана,success
24452,132,245,1560,2025-05-27 17:12:16,144586.15,USD,transfer,KFC,restaurant,Тараз,success
24453,153,2315,1878,2025-05-13 23:22:13,199679.8,EUR,cash_withdrawal,Technodom,supermarket,Тараз,success
24454,1094,2650,2087,2025-11-26 00:34:21,396454.6,KZT,purchase,Air Astana,electronics,Актобе,success
24455,415,989,1379,2025-05-03 22:22:17,355119.34,USD,cash_withdrawal,H&M,restaurant,Тараз,success
24456,932,447,2288,2026-01-09 14:51:48,346330.09,KZT,deposit,Small,supermarket,Усть-Каменогорск,success
24457,960,2053,2098,2026-01-23 06:59:43,197618.01,USD,purchase,Zara,clothing,Астана,declined
24458,452,1357,1114,2025-07-10 08:33:59,442161.27,KZT,transfer,Kaspi Store,food_delivery,Алматы,success
24459,1293,1059,1100,2026-03-02 18:22:06,342968.19,EUR,transfer,Ramstore,clothing,Павлодар,success
24460,20,2018,2287,2025-07-10 17:29:57,229464.04,USD,deposit,Zara,restaurant,Актобе,declined
24461,504,439,894,2026-01-01 23:54:38,177158.96,EUR,transfer,Burger King,restaurant,Караганда,success
24462,1738,903,1183,2025-11-14 00:16:05,298596.25,USD,purchase,H&M,electronics,Павлодар,success
24463,84,1601,50,2025-07-22 07:38:57,309242.6,KZT,purchase,Technodom,restaurant,Шымкент,success
24464,1062,2214,220,2025-05-16 23:54:01,376261.48,USD,cash_withdrawal,Technodom,food_delivery,Алматы,success
24465,1756,2263,1174,2025-10-19 06:07:53,142908.7,KZT,deposit,Yandex Go,clothing,Астана,success
24466,27,750,1201,2025-12-09 14:18:53,124888.69,USD,cash_withdrawal,Coffee Boom,transport,Павлодар,success
24467,224,438,2308,2025-12-20 14:36:31,286852.28,USD,cash_withdrawal,Air Astana,food_delivery,Астана,success
24468,324,367,446,2026-04-12 11:26:48,327588.86,USD,transfer,Zara,marketplace,Караганда,success
24469,1654,1619,411,2025-10-06 13:43:39,322653.7,EUR,cash_withdrawal,Air Astana,marketplace,Павлодар,success
24470,263,1095,254,2025-05-10 20:41:52,408723.03,USD,cash_withdrawal,Kaspi Store,clothing,Шымкент,success
24471,408,29,1774,2025-12-14 16:09:11,62282.98,USD,cash_withdrawal,Ramstore,electronics,Алматы,declined
24472,1311,2556,511,2025-04-24 08:21:01,264336.48,KZT,cash_withdrawal,H&M,transport,Караганда,declined
24473,1198,1741,466,2025-09-07 18:34:04,318419.03,KZT,purchase,Burger King,clothing,Тараз,success
24474,335,1918,2134,2025-10-26 08:05:00,391184.55,USD,cash_withdrawal,Burger King,restaurant,Шымкент,success
24475,1275,2212,1128,2025-09-05 11:07:50,329343.19,EUR,transfer,Glovo,marketplace,Караганда,declined
24476,1344,1392,716,2025-05-06 17:44:30,55734.1,EUR,purchase,Small,transport,Астана,success
24477,200,773,58,2025-07-25 12:47:36,73826.06,USD,cash_withdrawal,Burger King,supermarket,Шымкент,success
24478,1876,2355,2128,2025-08-16 22:34:16,335998.73,USD,deposit,Yandex Go,travel,Караганда,declined
24479,1936,2663,1271,2025-06-26 16:55:06,247011.61,KZT,transfer,Zara,transport,Шымкент,success
24480,1403,1352,360,2026-02-12 08:56:21,440122.31,KZT,deposit,Technodom,travel,Шымкент,declined
24481,386,2230,1397,2025-07-11 06:08:53,156713.51,KZT,transfer,Kaspi Store,travel,Тараз,success
24482,241,2460,1140,2026-02-05 13:02:45,25375.2,KZT,purchase,Sulpak,electronics,Астана,success
24483,949,1308,423,2026-01-17 03:16:38,457609.18,EUR,transfer,Ramstore,food_delivery,Шымкент,declined
24484,1399,2465,1942,2025-06-22 08:28:10,433732.93,USD,deposit,Technodom,food_delivery,Астана,declined
24485,1139,2130,1494,2025-06-30 05:06:12,428420.97,KZT,transfer,Coffee Boom,travel,Шымкент,success
24486,1305,2099,1042,2025-06-18 08:24:55,405005.54,KZT,deposit,Small,clothing,Алматы,success
24487,944,726,2224,2025-10-05 22:27:46,337155.28,USD,deposit,Sulpak,clothing,Астана,success
24488,500,215,1922,2026-01-06 23:02:41,176032.6,KZT,deposit,Kaspi Store,restaurant,Алматы,success
24489,687,483,889,2025-10-08 16:48:07,280738.73,EUR,transfer,Air Astana,restaurant,Астана,success
24490,1823,1508,887,2025-09-28 06:44:50,408907.05,EUR,deposit,KFC,supermarket,Усть-Каменогорск,success
24491,1998,1204,1955,2025-11-03 10:51:20,214777.04,KZT,cash_withdrawal,KFC,supermarket,Караганда,declined
24492,1731,1445,1142,2025-09-30 05:38:53,375080.35,USD,cash_withdrawal,Ramstore,travel,Алматы,success
24493,1529,962,1028,2025-11-30 07:48:42,127529.76,KZT,cash_withdrawal,Burger King,travel,Тараз,success
24494,327,800,1886,2025-10-25 05:47:36,343936.33,KZT,purchase,Small,supermarket,Актобе,declined
24495,1239,1341,1316,2025-08-28 14:25:11,195616.07,KZT,purchase,Technodom,travel,Астана,success
24496,609,1611,1222,2025-12-05 03:01:54,147275.84,KZT,transfer,Zara,food_delivery,Актобе,success
24497,687,483,889,2025-05-20 22:41:41,177359.47,KZT,cash_withdrawal,H&M,electronics,Алматы,success
24498,1671,2629,2399,2025-08-11 01:35:41,343130.22,USD,deposit,KFC,electronics,Актобе,success
24499,536,2971,1190,2026-03-27 15:36:51,4188.34,KZT,purchase,Zara,transport,Шымкент,declined
24500,815,129,1075,2025-05-08 21:07:47,483697.27,EUR,transfer,H&M,supermarket,Караганда,success
24501,493,158,727,2025-12-25 10:17:32,214664.3,USD,purchase,Small,transport,Усть-Каменогорск,success
24502,1415,731,1748,2025-06-23 01:17:28,75197.75,KZT,cash_withdrawal,Yandex Go,clothing,Актобе,declined
24503,138,1144,1850,2025-11-06 03:18:43,200895.26,USD,deposit,Air Astana,marketplace,Усть-Каменогорск,success
24504,223,2850,831,2025-06-23 12:17:20,216457.46,USD,transfer,Small,food_delivery,Астана,declined
24505,1877,2812,504,2025-12-07 16:40:54,371709.58,KZT,purchase,Sulpak,supermarket,Усть-Каменогорск,success
24506,1031,1971,2081,2025-07-11 11:21:27,18820.17,KZT,cash_withdrawal,Coffee Boom,clothing,Караганда,success
24507,938,858,240,2026-02-06 19:51:04,296208.21,KZT,deposit,Ramstore,electronics,Алматы,declined
24508,172,2250,838,2025-05-25 03:53:48,66558.82,KZT,deposit,KFC,clothing,Астана,success
24509,439,2481,1268,2025-07-11 23:47:09,67540.44,USD,purchase,Glovo,food_delivery,Павлодар,success
24510,1541,280,856,2025-06-27 14:24:39,67454.46,KZT,transfer,H&M,transport,Алматы,declined
24511,189,2898,448,2026-04-12 20:34:25,129007.53,KZT,transfer,Ramstore,food_delivery,Тараз,success
24512,1125,2115,422,2025-07-04 23:41:25,322509.4,USD,purchase,H&M,clothing,Алматы,declined
24513,138,1144,1850,2025-05-23 15:03:20,43647.01,USD,purchase,Green Bazaar,food_delivery,Актобе,declined
24514,76,904,468,2026-01-15 08:41:55,58448.73,EUR,deposit,Small,supermarket,Усть-Каменогорск,success
24515,1824,1310,725,2025-10-15 00:51:45,107065.17,USD,transfer,Ramstore,transport,Актобе,declined
24516,1600,2719,357,2025-05-04 05:33:22,481771.39,USD,cash_withdrawal,Magnum,supermarket,Алматы,success
24517,637,1625,320,2025-06-04 22:27:43,11656.88,USD,cash_withdrawal,Green Bazaar,supermarket,Алматы,success
24518,616,2594,530,2026-03-21 22:49:41,331946.92,EUR,cash_withdrawal,Zara,electronics,Актобе,success
24519,468,2237,314,2025-08-16 11:13:32,468804.55,KZT,purchase,Small,marketplace,Усть-Каменогорск,declined
24520,790,1179,390,2025-10-18 21:25:53,172287.41,KZT,transfer,Coffee Boom,electronics,Усть-Каменогорск,success
24521,1275,2212,1128,2026-03-19 01:41:24,381576.17,KZT,transfer,Coffee Boom,supermarket,Павлодар,success
24522,787,1342,1917,2026-01-12 23:32:20,455862.6,USD,purchase,Magnum,transport,Астана,success
24523,1832,1976,2181,2025-10-03 16:10:49,158477.01,EUR,purchase,Glovo,marketplace,Алматы,success
24524,440,2232,2275,2025-12-29 00:33:35,149778.12,KZT,deposit,Yandex Go,transport,Караганда,success
24525,1566,432,1539,2025-11-27 06:55:06,353871.99,EUR,purchase,Green Bazaar,restaurant,Алматы,success
24526,1866,1270,94,2025-09-01 15:32:38,460966.55,EUR,deposit,Glovo,food_delivery,Алматы,success
24527,563,2946,1108,2026-03-20 04:01:24,234574.24,KZT,deposit,Magnum,electronics,Тараз,success
24528,1790,494,1778,2025-05-25 21:48:11,85807.67,KZT,transfer,Ramstore,restaurant,Павлодар,success
24529,1347,127,2022,2026-02-12 19:35:29,459965.54,USD,transfer,Glovo,supermarket,Караганда,success
24530,497,901,16,2025-12-06 14:42:22,11432.88,EUR,cash_withdrawal,Green Bazaar,supermarket,Караганда,success
24531,457,2097,323,2025-11-21 18:15:19,106080.94,USD,purchase,Magnum,marketplace,Астана,declined
24532,1203,1430,189,2026-01-30 00:49:30,45895.46,EUR,transfer,Burger King,transport,Караганда,success
24533,1211,308,1080,2026-01-23 10:11:13,63490.03,KZT,purchase,Sulpak,supermarket,Шымкент,success
24534,181,2049,2323,2025-05-06 02:44:50,173110.68,USD,cash_withdrawal,Glovo,transport,Павлодар,success
24535,557,95,2056,2025-12-26 18:56:06,202971.39,KZT,purchase,Green Bazaar,food_delivery,Павлодар,success
24536,1590,2982,2336,2026-02-21 11:01:52,91189.65,KZT,cash_withdrawal,Magnum,marketplace,Караганда,success
24537,890,335,1628,2025-11-08 19:29:20,483361.44,USD,deposit,Magnum,transport,Усть-Каменогорск,success
24538,721,721,1790,2025-12-19 04:06:37,148062.0,EUR,purchase,Sulpak,marketplace,Алматы,success
24539,944,726,2224,2025-11-11 04:16:45,205922.41,EUR,cash_withdrawal,Small,supermarket,Алматы,success
24540,113,2887,1069,2025-10-17 10:17:46,306321.92,USD,transfer,Glovo,restaurant,Астана,success
24541,822,2472,1079,2025-12-31 19:09:14,153210.76,KZT,transfer,H&M,transport,Павлодар,success
24542,1283,898,383,2026-03-11 18:09:53,492314.43,EUR,transfer,Small,food_delivery,Тараз,declined
24543,599,668,2377,2025-04-25 00:23:04,340052.06,KZT,cash_withdrawal,Small,transport,Усть-Каменогорск,success
24544,1036,2838,1325,2025-06-17 21:29:24,129372.46,USD,cash_withdrawal,Burger King,restaurant,Павлодар,success
24545,233,2314,2186,2025-06-05 04:28:53,177114.82,KZT,transfer,Coffee Boom,electronics,Павлодар,success
24546,1,2745,158,2026-01-21 12:52:59,280464.91,USD,cash_withdrawal,Green Bazaar,travel,Тараз,success
24547,800,2846,1118,2026-03-16 09:31:56,152310.24,KZT,transfer,Kaspi Store,clothing,Усть-Каменогорск,success
24548,886,2417,2052,2026-03-28 14:31:31,181552.6,EUR,cash_withdrawal,KFC,electronics,Астана,success
24549,1827,669,1073,2026-04-13 01:01:04,343392.88,KZT,transfer,KFC,electronics,Тараз,success
24550,1125,112,418,2025-12-14 13:34:52,338623.93,EUR,cash_withdrawal,Small,transport,Тараз,declined
24551,1080,468,2164,2025-07-21 03:00:56,231136.86,KZT,transfer,Sulpak,transport,Алматы,success
24552,1544,140,227,2026-01-05 20:04:26,358631.83,KZT,cash_withdrawal,Small,transport,Алматы,success
24553,477,1819,319,2025-09-21 01:37:14,401977.31,USD,transfer,Kaspi Store,food_delivery,Алматы,declined
24554,1402,2754,1401,2026-03-24 04:36:28,199587.15,USD,deposit,H&M,clothing,Шымкент,declined
24555,1595,1097,1230,2026-02-24 04:22:39,27867.36,KZT,transfer,H&M,restaurant,Шымкент,success
24556,643,2600,1377,2025-12-17 04:42:53,234501.99,EUR,transfer,Green Bazaar,restaurant,Шымкент,success
24557,120,469,1843,2025-07-17 12:58:30,45296.15,KZT,cash_withdrawal,Ramstore,transport,Шымкент,success
24558,111,144,2468,2026-01-22 12:24:40,11083.15,USD,transfer,Coffee Boom,marketplace,Павлодар,declined
24559,1520,2091,812,2025-07-17 05:02:10,292671.99,USD,deposit,Burger King,electronics,Актобе,success
24560,1175,784,223,2025-05-08 00:32:39,367940.99,USD,deposit,Green Bazaar,restaurant,Актобе,success
24561,470,304,1013,2025-04-29 19:16:09,471155.63,KZT,deposit,Yandex Go,restaurant,Тараз,declined
24562,1921,1041,1760,2025-05-02 18:06:54,9140.14,KZT,deposit,Burger King,supermarket,Актобе,success
24563,655,2449,1566,2025-09-08 18:42:34,16675.4,USD,deposit,Burger King,food_delivery,Актобе,declined
24564,245,2513,2420,2025-09-25 20:03:23,252931.29,EUR,transfer,H&M,transport,Астана,success
24565,462,2485,2201,2026-03-18 15:16:06,334037.66,EUR,purchase,Ramstore,restaurant,Павлодар,success
24566,1210,1557,261,2026-04-05 01:03:09,136814.15,EUR,cash_withdrawal,Burger King,restaurant,Павлодар,success
24567,558,321,2121,2025-07-01 03:41:06,139921.98,KZT,deposit,Sulpak,electronics,Алматы,success
24568,1327,652,381,2025-10-06 05:10:56,110040.38,USD,purchase,Small,supermarket,Тараз,success
24569,934,511,2434,2025-05-11 14:58:56,311508.37,KZT,cash_withdrawal,Glovo,food_delivery,Павлодар,success
24570,612,2563,1433,2025-11-12 01:28:53,150457.7,USD,deposit,Small,restaurant,Павлодар,declined
24571,910,78,2097,2025-09-08 00:23:02,417517.81,EUR,deposit,KFC,food_delivery,Усть-Каменогорск,declined
24572,332,584,1278,2025-07-10 18:04:12,484433.49,KZT,purchase,KFC,marketplace,Усть-Каменогорск,declined
24573,826,2808,1105,2025-06-28 13:16:42,178412.06,KZT,transfer,Sulpak,transport,Шымкент,success
24574,846,988,1898,2025-10-27 01:14:04,219092.25,KZT,deposit,Sulpak,food_delivery,Астана,success
24575,18,276,1091,2026-02-10 16:19:36,405636.77,EUR,cash_withdrawal,Sulpak,supermarket,Алматы,declined
24576,722,1581,617,2026-01-12 15:33:18,212443.04,USD,transfer,Kaspi Store,transport,Тараз,success
24577,1047,2359,484,2025-12-08 23:19:07,477374.01,KZT,cash_withdrawal,Yandex Go,clothing,Усть-Каменогорск,success
24578,1348,867,1156,2025-08-21 02:13:11,281614.71,KZT,purchase,Magnum,clothing,Караганда,success
24579,145,1673,952,2025-04-30 21:59:14,149148.95,USD,cash_withdrawal,Yandex Go,travel,Астана,success
24580,99,1547,1821,2026-04-17 04:34:03,389425.26,EUR,transfer,KFC,marketplace,Астана,success
24581,1647,2482,874,2025-09-18 07:57:42,96647.51,USD,cash_withdrawal,Coffee Boom,clothing,Караганда,success
24582,1618,1069,999,2025-09-26 05:14:38,433821.52,KZT,cash_withdrawal,Technodom,transport,Актобе,declined
24583,340,200,580,2025-11-19 14:51:15,344871.87,USD,deposit,Burger King,electronics,Актобе,success
24584,1996,2025,447,2026-03-01 07:07:32,273072.07,KZT,deposit,Sulpak,food_delivery,Усть-Каменогорск,success
24585,1020,591,1302,2026-03-19 13:02:08,173651.79,EUR,transfer,Technodom,supermarket,Астана,declined
24586,1150,2674,1098,2025-10-24 06:56:36,2415.44,EUR,purchase,KFC,clothing,Усть-Каменогорск,success
24587,1724,814,2005,2025-05-28 17:57:06,272693.14,KZT,transfer,Burger King,transport,Астана,success
24588,1487,1247,2166,2025-11-22 12:39:34,483635.03,KZT,purchase,KFC,transport,Астана,declined
24589,1204,2621,2384,2026-01-07 10:37:19,231533.79,KZT,purchase,Burger King,electronics,Усть-Каменогорск,success
24590,199,1756,2163,2025-12-18 23:54:10,493846.6,USD,transfer,Sulpak,transport,Караганда,success
24591,765,1477,1233,2025-11-23 05:55:13,491682.61,USD,deposit,Zara,electronics,Усть-Каменогорск,declined
24592,1583,2988,1676,2026-03-06 05:36:23,241726.9,EUR,purchase,Zara,electronics,Актобе,success
24593,906,2989,494,2025-10-29 23:32:21,377331.75,EUR,cash_withdrawal,Air Astana,electronics,Астана,declined
24594,1539,1321,2010,2025-10-10 21:13:38,467901.9,EUR,purchase,Air Astana,marketplace,Тараз,success
24595,650,1453,1545,2025-06-30 11:56:05,93619.35,USD,purchase,Magnum,supermarket,Тараз,success
24596,890,335,1628,2026-03-12 11:03:09,303389.24,KZT,transfer,Burger King,supermarket,Караганда,success
24597,219,1423,1408,2025-06-25 00:51:07,8597.49,EUR,purchase,Small,marketplace,Астана,declined
24598,1615,2154,208,2025-10-18 15:32:48,299403.28,KZT,purchase,Glovo,marketplace,Астана,success
24599,362,629,1627,2026-02-27 03:40:48,425295.73,USD,transfer,Technodom,clothing,Алматы,success
24600,1477,350,956,2025-11-16 20:10:18,181178.24,KZT,transfer,Burger King,supermarket,Павлодар,success
24601,916,529,497,2025-07-14 08:31:18,250491.97,KZT,cash_withdrawal,Coffee Boom,travel,Караганда,success
24602,1539,1321,2010,2025-12-15 20:25:36,484862.68,USD,cash_withdrawal,Magnum,clothing,Усть-Каменогорск,declined
24603,648,170,1471,2026-01-15 15:50:05,390170.23,EUR,deposit,Coffee Boom,electronics,Павлодар,success
24604,1401,1977,2202,2025-09-17 23:46:37,280761.12,USD,transfer,Glovo,supermarket,Тараз,declined
24605,47,2415,93,2025-05-11 00:07:43,332557.85,EUR,purchase,Ramstore,restaurant,Тараз,success
24606,935,1275,1459,2025-07-29 00:57:18,272320.81,KZT,purchase,Green Bazaar,food_delivery,Караганда,declined
24607,715,1640,2040,2025-06-05 17:07:29,18742.45,EUR,cash_withdrawal,Yandex Go,restaurant,Тараз,declined
24608,806,2036,2073,2025-11-03 00:56:17,139392.22,EUR,purchase,H&M,travel,Астана,success
24609,1093,2901,1391,2025-06-24 15:34:57,73457.35,EUR,purchase,Technodom,food_delivery,Павлодар,success
24610,1656,2834,1217,2025-11-15 04:47:36,118691.68,EUR,purchase,Ramstore,travel,Актобе,declined
24611,1344,1392,716,2025-12-20 05:46:47,150641.36,EUR,deposit,Glovo,restaurant,Тараз,success
24612,1206,457,664,2025-07-12 08:06:19,319833.17,KZT,purchase,Burger King,clothing,Астана,success
24613,1667,1656,1221,2025-08-16 11:55:44,261604.85,EUR,purchase,Burger King,supermarket,Павлодар,declined
24614,103,2321,1200,2025-09-18 22:45:19,82692.45,KZT,deposit,Zara,clothing,Астана,success
24615,465,730,365,2025-04-25 01:44:14,224415.24,USD,purchase,Sulpak,electronics,Актобе,success
